,title,salary,company,description,location
3200,Data Engineer,,Aspirent Consulting,"Aspirent is a Data Analytics, Cloud Management and Strategy Management Consulting Firm. We are an Inc 5000 fastest growing company for six consecutive years…","Atlanta, GA"
3201,Data Engineer (Engineering),,Morgan Stanley,"Data Engineer (Engineering) Job Number: 3178957 POSTING DATE: May 17, 2022 PRIMARY LOCATION: Americas-United States of America-Georgia-Alpharetta EDUCATION…","Alpharetta, GA"
3202,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"*Job Title: * *Data Engineer - Back End* *Location: **Houston, Texas * *Job Description* The Schlumberger Back End Data Engineer develops the back end of a…","Houston, TX"
3203,Data Engineer,,PENTAX Medical,About PENTAX Medical Our mission is to improve the standard of patient care and quality of healthcare delivery by providing the best endoscopic products and…,"Montvale, NJ"
3204,Data Engineer,,Hakkoda,ABOUT HAKKODA Hakkoda is a modern data consultancy empowering data driven organizations. We are experts in helping companies realize the full value of the…,Remote
3205,Data Engineer,,VulcanForms,"About us VulcanForms builds and operates advanced digital infrastructure enabling the world’s critical industries to innovate, grow, and deliver sustainable…","Burlington, MA"
3206,Sr. Data Engineer,"$131,700 - $162,600 a year",Mitsubishi HC Capital America Inc,"We will consider candidates located near our Norwalk, CT office (Hybrid) or possibly remote (but must be able to work EST hours) for the right candidate.…","Norwalk, CT"
3207,Data Software Engineer - PlayStation Plus,,PlayStation Global,"Why PlayStation? PlayStation isn't just the Best Place to Play — it's also the Best Place to Work. Today, we're recognized as a global leader in…","San Francisco, CA +2 locations"
3208,Data Science Engineer,,FlexIT Inc,"We are looking for strong experience in Python, AWS, Machine Learning/Data Science, CI/CD integration and the ability work with cross functional team. The…","Beaverton, OR"
3209,Senior Software Engineer - Data Science,,Ampersand,The Software Engineering team at Ampersand is seeking a Senior Software Engineer focused on productionizing Bayesian models developed by the Data Science group…,"New York, NY"
3210,Junior Engineer- Data Entry,,Zodiac Solutions,"*Job Title: Junior Engineer- Data Entry* *Job Location: Collierville, Tennessee (Second Shift )* *Duration: Fulltime * *Job Description: * Perform data…","Collierville, TN"
3211,Data Engineer,,Aspirent Consulting,"Design and implement data solutions best suited to deliver on our customer needs and use cases — from streaming to data lakes, to analytics, and beyond across a…","Atlanta, GA"
3212,Data Engineer (Engineering),,Morgan Stanley,Train and mentor members within the data engineering team on technology platforms and tools used to develop data solutions. 5+ years of relevant experience.,"Alpharetta, GA"
3213,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
3214,Data Engineer,,PENTAX Medical,"The engineer is responsible for overseeing the entire database infrastructure, connectivity from Microsoft Dynamics and Synapse to external data sources, and…","Montvale, NJ"
3215,Data Engineer,,Hakkoda,"You will have experience as a data pipeline builder and data wrangler who enjoys optimizing data systems and supporting other data experts, analysts, architects…",Remote
3216,Data Engineer,,VulcanForms,Perform data cleaning and data management tasks to assist in data analysis and machine learning model development and deployment. Proficient in SQL and Python.,"Burlington, MA"
3217,Sr. Data Engineer,"$131,700 - $162,600 a year",Mitsubishi HC Capital America Inc,Advanced data analysis skills with ability to trace lineage of report and application data back to source and reverse engineer existing reporting solutions as…,"Norwalk, CT"
3218,Data Software Engineer - PlayStation Plus,,PlayStation Global,Liaise with product domain teams to help them consume and produce data instantaneously. Build data structures to enable analysts to discover and communicate…,"San Francisco, CA +2 locations"
3219,Data Science Engineer,,FlexIT Inc,"We are looking for strong experience in Python, AWS, Machine Learning/Data Science, CI/CD integration and the ability work with cross functional team.","Beaverton, OR"
3220,Senior Software Engineer - Data Science,,Ampersand,O. You will be working through a new problem or reviewing existing code with an engineer on the team. The Software Engineering team at Ampersand is seeking a…,"New York, NY"
3221,Junior Engineer- Data Entry,,Zodiac Solutions,"Perform data entry activities using MS office(Word, excel must). Diploma/ Bachelors of Science in Mechanical/industrial engineering.","Collierville, TN"
3222,Data Engineer,,Aspirent Consulting,"Design and implement data solutions best suited to deliver on our customer needs and use cases — from streaming to data lakes, to analytics, and beyond across a…","Atlanta, GA"
3223,Data Engineer (Engineering),,Morgan Stanley,Train and mentor members within the data engineering team on technology platforms and tools used to develop data solutions. 5+ years of relevant experience.,"Alpharetta, GA"
3224,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
3225,Data Engineer,,PENTAX Medical,"The engineer is responsible for overseeing the entire database infrastructure, connectivity from Microsoft Dynamics and Synapse to external data sources, and…","Montvale, NJ"
3226,Data Engineer,,Hakkoda,"You will have experience as a data pipeline builder and data wrangler who enjoys optimizing data systems and supporting other data experts, analysts, architects…",Remote
3227,Data Engineer,,VulcanForms,Perform data cleaning and data management tasks to assist in data analysis and machine learning model development and deployment. Proficient in SQL and Python.,"Burlington, MA"
3228,Sr. Data Engineer,"$131,700 - $162,600 a year",Mitsubishi HC Capital America Inc,Advanced data analysis skills with ability to trace lineage of report and application data back to source and reverse engineer existing reporting solutions as…,"Norwalk, CT"
3229,Data Software Engineer - PlayStation Plus,,PlayStation Global,Liaise with product domain teams to help them consume and produce data instantaneously. Build data structures to enable analysts to discover and communicate…,"San Francisco, CA +2 locations"
3230,Data Science Engineer,,FlexIT Inc,"We are looking for strong experience in Python, AWS, Machine Learning/Data Science, CI/CD integration and the ability work with cross functional team.","Beaverton, OR"
3231,Senior Software Engineer - Data Science,,Ampersand,O. You will be working through a new problem or reviewing existing code with an engineer on the team. The Software Engineering team at Ampersand is seeking a…,"New York, NY"
3232,Junior Engineer- Data Entry,,Zodiac Solutions,"Perform data entry activities using MS office(Word, excel must). Diploma/ Bachelors of Science in Mechanical/industrial engineering.","Collierville, TN"
3233,Data Engineer,,Aspirent Consulting,"Design and implement data solutions best suited to deliver on our customer needs and use cases — from streaming to data lakes, to analytics, and beyond across a…","Atlanta, GA"
3234,Data Engineer (Engineering),,Morgan Stanley,Train and mentor members within the data engineering team on technology platforms and tools used to develop data solutions. 5+ years of relevant experience.,"Alpharetta, GA"
3235,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
