,title,company,salary,description,location
1100,Data Center Storage Engineer,Bizzell Corporation,"$75,000 - $95,000 a year","Install and configure hardware and software components for DoD data centers.Create standardized data center designs, implementation, and operations…","Orlando, FL 32826"
1101,Data Loss Prevention Engineer,The Intersect Group,$68 - $76 an hour,Experience with metadata management and data tagging and creating custom data analytics for data security.Knowledge of data classification solutions.,"Richardson, TX 75082"
1102,Data Engineer,Kforce,,"Kforce's client is in search of a Data Engineer in Houston, TX.These roles will be working directly with our commercial business to solve the following…","Houston, TX 77002 (Downtown area)"
1103,Senior Big Data Engineer (Hybrid),Premier Staffing Partners,,Strong knowledge of enterprise data warehouse (EDW) data models with a focus on Star Schema data modeling techniques required.Sr Big Data Engineer Duties *.,"Houston, TX 77002 (Downtown area)"
1104,Sr. SQL Developer/Data Engineer-HYBRID WORK MODEL,H&R Block,,"Develop and implement data profiling, data quality checks, conduct QA and implement monitoring routines.Create and maintain all documentation related to data.","Hybrid remote in Kansas City, MO 64105"
1105,Lead Data Engineer,inTulsa,,"Providing technical expertise on data storage, data mining, and data cleansing.Design and lead teams to implement data pipelines.Who we’re looking for.","Hybrid remote in Baltimore, MD"
1106,Sr. Data Engineer,Alaka`ina Foundation Family of Companies,,Experience building and working with data pipelines and large data sets).Experience with schema design and data modeling.Hold and participate in Gate Reviews.,"Kirtland AFB, NM"
1107,Process Engineer/Data Scientist,Joule,,"Experience with manufacturing process time series data, images, and spectra data.Experience in one or more of the following advanced data analytics skills:…","Devens, MA 01434"
1108,"Software Engineer II - XM Discover, Data Acquisition",Qualtrics,,Build scalable data processing applications.The Data Acquisition team is responsible for loading data from any and all disparate data sources into one unified…,"Hybrid remote in Reston, VA 20191"
1109,Principal Data Engineer,Comcast,,Developing large scale data pipelines exposing data sources within Comcast to our team of data analysts and data scientists.Expose services over REST APIs.,"Philadelphia, PA 19103"
1110,Sr Data Engineer,Horizontal Talent,,"Actively participate in all phases of project software development life cycle (SDLC) including requirements analysis, database design, physical data modeling,…","Atlanta, GA"
1111,Junior Data Science Engineer,Leidos,"$50,700 - $105,300 a year","Strong communication skills that will enable proactive and effective collaboration with a virtual team of data engineers and DevOps engineers, including the…","Scott AFB, IL 62225"
1112,Voice and Data Engineer,Leidos,"$60,450 - $125,550 a year",Provide problem resolution for all hardware and software elements of the data communication circuits maintained by the work center to include Commercial and GFE…,"Arlington, VA 22201"
1113,"AI/ML - Data Pipeline Engineer, Siri Understanding",Apple,,"Proven experience building data pipelines for language data, including API integration, familiarity with AWS, Docker.","Seattle, WA"
1114,Sr. Data Center Network Engineer (Fully Remote),"TekPartners, A P2P Company",,"Provide a technical overview of product architecture, functionality, system / data requirements, service delivery and integration with enterprise applications.","Remote in Westlake, OH 44145"
1115,Data Center Storage Engineer,Bizzell Corporation,"$75,000 - $95,000 a year","Install and configure hardware and software components for DoD data centers.Create standardized data center designs, implementation, and operations…","Orlando, FL 32826"
1116,Data Loss Prevention Engineer,The Intersect Group,$68 - $76 an hour,Experience with metadata management and data tagging and creating custom data analytics for data security.Knowledge of data classification solutions.,"Richardson, TX 75082"
1117,Data Engineer,Kforce,,LMA/EUC remediation that will be solved with VBA modifications.Business logic moved to Python on our Azure Platform.For Role/Resource Groups/Mandatory Skills:,"Houston, TX 77002 (Downtown area)"
1118,Senior Big Data Engineer (Hybrid),Premier Staffing Partners,,Strong knowledge of enterprise data warehouse (EDW) data models with a focus on Star Schema data modeling techniques required.Sr Big Data Engineer Duties *.,"Houston, TX 77002 (Downtown area)"
1119,Sr. SQL Developer/Data Engineer-HYBRID WORK MODEL,H&R Block,,"Develop and implement data profiling, data quality checks, conduct QA and implement monitoring routines.Create and maintain all documentation related to data.","Hybrid remote in Kansas City, MO 64105"
1120,Lead Data Engineer,inTulsa,,"Providing technical expertise on data storage, data mining, and data cleansing.Design and lead teams to implement data pipelines.","Hybrid remote in Baltimore, MD"
1121,Sr. Data Engineer,Alaka`ina Foundation Family of Companies,,Experience building and working with data pipelines and large data sets).Experience with schema design and data modeling.Hold and participate in Gate Reviews.,"Kirtland AFB, NM"
1122,Process Engineer/Data Scientist,Joule,,"Experience with manufacturing process time series data, images, and spectra data.Experience in one or more of the following advanced data analytics skills:…","Devens, MA 01434"
1123,"Software Engineer II - XM Discover, Data Acquisition",Qualtrics,,Build scalable data processing applications.The Data Acquisition team is responsible for loading data from any and all disparate data sources into one unified…,"Hybrid remote in Reston, VA 20191"
1124,Principal Data Engineer,Comcast,,Developing large scale data pipelines exposing data sources within Comcast to our team of data analysts and data scientists.Experience with working in Spark.,"Philadelphia, PA 19103"
1125,Sr Data Engineer,Horizontal Talent,,"Actively participate in all phases of project software development life cycle (SDLC) including requirements analysis, database design, physical data modeling,…","Atlanta, GA"
1126,Junior Data Science Engineer,Leidos,"$50,700 - $105,300 a year","Strong communication skills that will enable proactive and effective collaboration with a virtual team of data engineers and DevOps engineers, including the…","Scott AFB, IL 62225"
1127,Voice and Data Engineer,Leidos,"$60,450 - $125,550 a year",Provide problem resolution for all hardware and software elements of the data communication circuits maintained by the work center to include Commercial and GFE…,"Arlington, VA 22201"
1128,"AI/ML - Data Pipeline Engineer, Siri Understanding",Apple,,"Proven experience building data pipelines for language data, including API integration, familiarity with AWS, Docker.","Seattle, WA"
1129,Sr. Data Center Network Engineer (Fully Remote),"TekPartners, A P2P Company",,"Provide a technical overview of product architecture, functionality, system / data requirements, service delivery and integration with enterprise applications.","Remote in Westlake, OH 44145"
1130,Data Center Storage Engineer,Bizzell Corporation,"$75,000 - $95,000 a year","Install and configure hardware and software components for DoD data centers.Create standardized data center designs, implementation, and operations…","Orlando, FL 32826"
1131,Data Loss Prevention Engineer,The Intersect Group,$68 - $76 an hour,Experience with metadata management and data tagging and creating custom data analytics for data security.Knowledge of data classification solutions.,"Richardson, TX 75082"
1132,Data Engineer,Kforce,,LMA/EUC remediation that will be solved with VBA modifications.Business logic moved to Python on our Azure Platform.For Role/Resource Groups/Mandatory Skills:,"Houston, TX 77002 (Downtown area)"
1133,Senior Big Data Engineer (Hybrid),Premier Staffing Partners,,Strong knowledge of enterprise data warehouse (EDW) data models with a focus on Star Schema data modeling techniques required.Sr Big Data Engineer Duties *.,"Houston, TX 77002 (Downtown area)"
